ID,Line
Goldwalk_103,등록'을 시도해봐.
Goldwalk_104,방을 만들어보자.
Goldwalk_105,여길 들여다보자.
Goldwalk_106,공간을 조금 만들 수 있겠는걸.
Goldwalk_107,"잠시 동안, 안녕."
Goldwalk_108,우리가 다시 만날 때까지.
Goldwalk_109,"좋아, '내려찍기' 가 쿨다운 중이야."
Goldwalk_110,"붕괴시키기' 가 쿨다운 중, 어떨지 보자고."
Goldwalk_111,"좋았어, '전격 클러스터' 가 쿨다운 중이야."
Goldwalk_112,"속보' 가 쿨다운 중, 조금만 기다려."
Goldwalk_113,업로드 완료.
Goldwalk_114,일치하는 데이터는 없지만... 아마 좀 더 큰 뭔가의 일부분인 것 같아.
Goldwalk_115,"어서 오라고, 밑져야 본전인걸."
Goldwalk_116,한번 시도해 봐.
Goldwalk_118,넌 언제나 그렇게 밟아대니?
Goldwalk_119, '세트'까지 고작 열 블록밖에 안 남았어.
Goldwalk_120,저 녀석들이 여기서 우리를 한 번 쓰러뜨렸었지...
Goldwalk_121,곯아떨어지기라도 한 건가?
Goldwalk_122,아마 아닐지도.
Goldwalk_123,시간에 딱 맞춰 왔다고 생각하고 있었는데 말이야.
Goldwalk_124,음식이 식기 전에 돌아가면 될 것 같네.
Goldwalk_125,저쪽도 배가 고픈가 보구나.
Goldwalk_126,음. 땅이 비옥하네.
Goldwalk_127,"날 잡을 순 없을걸! 아니, 잡을 수 있구나."
Goldwalk_128,이거 좀 재밌는 것 같아.
Goldwalk_129,하늘을 날 수 방법을 알 지도 모르겠는걸?
Goldwalk_130,이게 '채널' 일 리가 없어...
Goldwalk_131,이게 다 뭐야.
Goldwalk_132,저크가 여기 숨어 있었네. 여기가 어디든 간에.
Goldwalk_133,잡초처럼 계속 튀어나오는군.
Goldwalk_134,"그 녀석들, 전부 작업을 멈추고 떠나게 했어. 여기선 더 볼 게 없어."
Goldwalk_136,큰 놈 쪽을 수리하고 있어.
Goldwalk_137,"저것들, 다시 자라지 않았으면 좋겠는데."
Goldwalk_138,줄을 지어 서는 걸 보니 뭔가 보여줄게 있는 것 같은데.
Goldwalk_139,우회로 쪽으로 돌아서 갈 수 있을 것 같아.
