ID,Line
Royce_24a,이걸 봐.
Royce_24b,만약 이게...
Royce_24c,만약 이게 어떤 같잖은 술책이었으면...
Royce_24d,"...내 입장에서는, 그러니까 내 말은, 기본적인 거잖아..."
Royce_24e,왜 내가 너희들을 여기까지 오게 하는 수고를 했겠어?
Royce_24f,"너에게 솔직하게 말할게, 그래, 난 원래대로 돌려놓길 원해."
Royce_24g,"만약 네가 꼭 알아야겠다면 난 그렇게 대답할 거야, 하지만..."
Royce_24h,그거 알아?
Royce_24i,이 시점에서는 개죽음당하지 않으려면 서로 협조하는 게 현명한 것 같아.
Royce_24j,그렇게 생각한다면 나도 흔쾌히 협조하지.
Royce_25a,"오케이, 자 이제 내가 할 다음 행동은..."
Royce_25b,만약 내가 기다리길 원한다면...
Royce_25c,기다려 주지.
Royce_25d,"하지만 '프로세스'는, 그..."
Royce_25e," '프로세스'는, 네가 보다시피 기다림의 미덕을 모르는 물건이야."
Royce_25f,항상 바쁘다고.
Royce_25g,"바쁘고, 바쁘고, 바쁘다고."
Royce_26a,네가 준비되었다면 언제든지 시작해.
Royce_26b,바라건대 바로 해줬으면 좋겠지만.
Royce_26c,하지만 난 여기서 입을 다물어주지.
Royce_29b,"거기, 거기, 거기, 거기, 그래, 바로 그거야."
Royce_29c,기다려.
Royce_29d,"기다려, 오..."
Royce_29e,"오, 오 오 오 오 오 이건 옳지 않아, 이건... 오."
Royce_31c,"글쎄, 어.. 젠장."
Royce_32a,"오케이, 좋아!"
Royce_32b,"좋아, 좋았어, 야호!"
Royce_32c,이젠 그냥...
Royce_32d,"이젠 그냥 행운을 빌어보자고, 아니면..."
Royce_32e,"뭐 신께 기도해보거나, 아무튼, 그런 걸 하자."
Royce_33a,저게 들려?
Royce_33b,저건... 아무것도 아니야.
Royce_33c,대단해.
Royce_33d,"넌 우리가 어딨는지 알지, 아냐?"
Royce_33e,"네 노래들, 내 말은, 너 상상하는 걸 되게 좋아하는구나..."
Royce_33f,"그러니까 자, 알아맞혀 봐!"
Royce_33g,"봐, 그래도, 네가 우리를 여기로 데려오기 전에, 난 뭔가의 사이에 끼어있었어."
Royce_33h,"공교롭게도 내 능력 안에서 돌아갈 수 있는 유일한 방법은, 그러니까, 어..."
Royce_33i,이거 참 불쾌한걸.
Royce_33j,그래서...
Royce_33k,"자, 우리 확실하게 하자."
Royce_33l,누가 먼저 갈 거야?
Royce_33m,내가 먼저 가는 건... 어떨까.
Royce_34a,"어디 보자, 좋은 소식은 말이야..."
Royce_34b,"그러니까 '프로세스'는, 우리가 성공한 것 같아."
Royce_34c,"힘을 억제했으니까, 마을은 괜찮을 거야."
Royce_34d,"그런데 이건, 그러니까, 누군가 재건축을 해야만 해."
Royce_34e,"그런데 우린 불꽃 가까이로 조금, 많이 가까이 와 버렸지. 그래서..."
Royce_34f,이제...
Royce_34g,"우린 여기 있지, 저기가 아니라."
Royce_34h,우린 갇혔어.
Royce_34i,"그리고 유감스럽게도 내가 아는 한 여기서 나갈 방법은, 그러니까, 어..."
Royce_34j,이렇게 불쾌할 수도 없군.
Royce_35a, '프로세스' 의 반응이 없어. 이건 좋은 소식이고.
Royce_35b,이건 정말 정말 굉장히 좋은 소식이야.
Royce_35c,이제 열심히 일할 사람이 마을로 돌아왔군.
Royce_35d,"재설계하고, 재건축하기 위해서."
Royce_35e,"우리가 여기 있으면 그걸 정확하게 할 수 없어, 우리가 갇힌 동안에는."
Royce_35f,"우린 돌아갈 수는 있지, 하지만 불행하게도..."
Royce_35g,내가 할 수 있는 유일한 방법은...
Royce_35h,...별로 행복한 방법은 아니야.
Royce_36e,"유감스럽게도, 내가 가진 유일한 방법은..."
Royce_36f,...우리 둘 다에게 기회를 제공하지 않아.
Royce_37a,트랜지스터.
Royce_37b,독특하다고밖에 할 수 없는 성질들을 몇 가지고 있지.
Royce_37c,기이한 성격들.
Royce_37d,예를 들어서 네가 이걸 가지고...
Royce_37e,"누군가의 목숨을 가져가고 싶다, 라고 말하면..."
Royce_37f,너를 지옥으로 보내버릴 거야!
Royce_37g,네가 어디에 있든 네 목숨이 없어질 거라고.
Royce_38a,네가 이제 뭘 할 수 있는지 생각해봐.
Royce_38b,"그 마을, 그건 이젠 네 거야!"
Royce_38c,"네가 원했던 그 어떤 것으로든, 어떤 외관이나 형식으로든 바꿀 수 있어."
Royce_38d,"난 너에 대해서 잘 모르지만, 나한테는 굉장히 매력적으로 들리는걸."
Royce_39a,음...
Royce_39b,"내가 가기 전에, 너한테 고맙다고 해야 할 것 같네."
Royce_39c,내 생각에는 그냥...
Royce_39d,여기서부터 시작해봐.
Royce_39e,마을을 색칠해.
Royce_39f,"그러니까, 어..."
Royce_39g,나중에 봐!
Royce_39h,잘 있어.
Royce_39i,그리고 건강하고.
Royce_40a,우리는 지금 좋은 지점에 서 있어.
Royce_40b,좋은 지점.
Royce_40c,조금 병적이지만 그래도...
Royce_40d,"난 널 죽이고, 내 마을을 가지고, 트랜지스터도 가지고..."
Royce_40e,나쁘진 않아.
Royce_40f,나쁘지...
Royce_40g,...않지...
Royce_40h,"...아니면 네가 날 죽이던지, 그리고, 글쎄..."
Royce_40i,"난 자주 저 안에 무엇이 있을까 상상하곤 했지, 그래서..."
Royce_40j,"어떻게 말하자면, 어떤 식으로든..."
Royce_40k,내가... 이겨...!
Royce_41a,모두들 날 올려다본다고!
Royce_41c," 내가 널 이기고, 내가 내 마을을 가지고, 트랜지스터를 가진다..."
Royce_41g,세상이 제자리를 찾는 거지.
Royce_41h,"그러니까 어떤 식으로든, 내가 이기는 거지!"
Royce_42a,도시의 가장 영향력 있는 목소리들이 합쳐져서 하나로서 행동해.
Royce_42b,너도 아직 그 일부분이 될 수 있다는 걸 알아둬.
Royce_43b,난 항상 이게 특별하다고 생각했었어.
Royce_43c,그거 알아? 난 진심으로 트랜지스터가 두 개 이상 존재하는건 상상조차 해본 적이 없어.
Royce_43d,"하지만 지금 고백하건대, 난 많은 것을 잘못 생각하고 있었어."
Royce_43e,"작업의 모든 부분들, 많은 가설들을 세우고, 그것이 맞느냐 틀리느냐 판단을 내리는 것."
Royce_44a,트랜지스터... 너무나 특별해.
Royce_45a,누가 시빌을 몰랐겠어? 모두가 시빌을 알고 있었지. 하지만 정작 아는 사실이라곤 그녀가 캐머라타의 눈과 귀라는 사실이었지.
Royce_45b,"그리고 그녀에 대해서, 그녀는 우리가 필요로 하는 사람들을 모두 찾아내 주었지."
Royce_45c,"하지만 널 찾아냈을 때, 그녀는 네가 홀로 있을 거라고 얘기했어."
Royce_45d,"우린 그 뒤로 우리는 다른 길을 걸었고 시빌, 그녀는 혼자서 너를 추적해갔지."
Royce_46a,"그랜트, 난 알고 있었어..."
Royce_46b,난 그랜트가 내 인생의 반을 차지했다는 걸 알고 있었어.
Royce_46c,"원칙적이고, 설득력 있는 인간이었지. 굉장히 흡입력 있었어."
Royce_46d,난 그가 그리울 거야.
Royce_46e,그는 내 결과물들을 고마워했어. 내 노력들을 전폭적으로 지지해줬지.
Royce_46f,"캐머라타, 그건 그의 아이디어였어. 난 캐머라타의 전부였다고! 처음엔 그랬지."
Royce_46g,"하지만 그 후로는, 어... 묻는다면 난 그냥 과거라고 말하겠어. 하지만... 쉬운 일은 아니었지."
Royce_47a,우리는 우리들을 헐뜯는 무리들이 있다는 걸 눈치채고 있었지.
Royce_47b,"우리가 하고자 했던 것은... 보수적인 시각으로는, 동시대 사람들의 눈에는 틀린 것이었어."
Royce_47c,"애셔는, 그래도 그는 우리가 방해받지 않도록, 조용히 일하게 도와주었지."
Royce_47d,"그리고 그랜트에게 그는 뭔가, 불꽃의 연료와 같은 존재였지."
Royce_47e,불쌍한 애셔. 그는 끝장나기 전에 너에게 와서 우리의 모든 계획을 말해줬겠지?
Royce_47f,"뭘 기대했을까, 네 동정심? 네 자비를?"
Royce_48a,"난 뭘 믿었던 걸까, 대체 뭘? 그는 농담이나 따먹었겠지만!"
Royce_48b,"바로 여기서, 지리학적인 얘긴데..."
Royce_48c,비록 지리학이 고작 작은 하나의 변수라고 하더라도.
Royce_48d,"거기엔 많은 양의 수학이 들어가 있지, 토나올 정도로 많은 양이 들어가 있어."
Royce_48e,내가 그걸 알아냈을 때 스스로 모든 것을 한 건 아니었지만.
Royce_48f,"가끔 난 이렇게 생각해... 그건 내가 찾은 게 아니라, 뭐랄까, 그 반대라는 거야."
Royce_48g,이해돼?
Royce_48h,아마 그게 나 같은 사람을 찾고 있었을 거란 말이지.
Royce_50,"이봐, 레드... 우린 이걸 가지고 도망치진 않을 거지?"
Royce_51,"오, 하하, 그건 좀 아파 보였어."
Royce_53,"그건 그냥 맛보기였어, 그냥 소소한 맛보기였다고."
Royce_54, '프로세스' 보단 내가 더 중요하다는 걸 확실히 입력시켜줄게.
Royce_56,준비되면 말해. 그다음은 없지만!
Royce_57,"우리들 중 한 명은 나갈 수 있지만, 다른 한 명은 사라져야만 해."
Royce_58,"어서, 어서 들어와 봐, 지금은 네 턴이라고."
Royce_59,"이제 뭐, 응?"
Royce_60,"보여, 네가 기대했던 것만큼 녹슬진 않았지."
Royce_61,"이 정도는 아니잖아, 일어나."
Royce_62,내려찍기'!
Royce_63,붕괴시키기'!
Royce_67,나에게서 숨는 건 별 의미가 없어!
Royce_68,유감이지만 평생 숨어있을 순 없어.
Royce_69,그럼 어서 나오라고.
Royce_70,머리카락 보였다!
Royce_71,잡았다...!
Royce_72,"오, 거기 있었구나!"
Royce_73,"까꿍, 찾았다!"
Royce_74,좋은 공격이야...
Royce_75,"여, 나쁘지 않은데..."
Royce_76,"하, 흥미롭군."
Royce_77,"아니, 넌 안돼."
Royce_78,"노력은 가상한데, 안된다니까."
Royce_79,그렇게 굼떠서야.
Royce_80,바로 여기야!
Royce_81,네 바로 뒤라고.
Royce_82,혼자서 자르는 게 힘에 부치니?
Royce_83,그건 신경 쓰고 있지 않았는데...
Royce_84,놀라워...
Royce_85,"어, 그건 좀 아픈데."
Royce_86,"오, '붕괴시키기'로군..."
Royce_87,정말 실망스럽군...
Royce_89,계속하자.
Royce_90,다시!
Royce_91,내 턴.
Royce_92,내가 어디까지 말했더라...?
Royce_93,다시 시도해보자.
Royce_94,멈춰!
Royce_95,돌아!
Royce_96,"이거, 조심해."
Royce_97,뛰어봐야 소용없어.
Royce_98,이거 보여?
Royce_99,이건 어떠냐!
Royce_100,이제야 이해하기 시작한 거냐?
Royce_101,"그리고, 가라."
Royce_102,지금이야.
Royce_103,시작해!
Royce_104,실행시켜!
Royce_105,계획은 세워졌어!
Royce_106,시도라도 해보자!
Royce_107,한번 시도해보자!
Royce_108,"그럼, 한번 해볼까요?"
Royce_109,"자, 내가 간다."
Royce_110,어디 보자.
Royce_111,이건 어떨까...
Royce_112,이번엔 이걸로 해보자.
Royce_113,나도 알아...!
Royce_114,여기서 시작해보지.
Royce_115,그다음엔 여기.
Royce_116,음... 여기? 물론이지.
Royce_117,"그래, 바로 그 뒤에."
Royce_118,그럼 이거.
Royce_119,"그래, 왜 안 되겠어."
Royce_120,그래.
Royce_121,음-흠.
Royce_122,체크.
Royce_123,그다음엔...
Royce_124,"흠, 쯧쯧쯧."
Royce_125,"뭘 해야 할까, 뭘 해야 할까."
Royce_126,자 그다음엔.
Royce_127,"안, 그건 먹히지 않을걸."
Royce_128,그래도 잠깐만.
Royce_129,"아냐, 도로 무를래."
Royce_130,"엑, 아마 아닐지도."
Royce_131,"기다려, 좋은 생각이 아니야."
Royce_132,"어서, 어서."
Royce_133,"충전되라고, 제기랄..."
Royce_134,조금만 더...
Royce_135,"셋, 둘, 하나..."
Royce_136,서둘러...
Royce_137,그럼 어서 덤비라고.
Royce_138,말도 안 돼...!
Royce_139,어떻게 이런 일이...!
Royce_140,하지만 이건 내거였다고..!
Royce_141,안돼... 아니... 돼.
Royce_142,정해졌어... 난 안으로 들어가고... 넌 빠져나가. 그럼 나중에 봐.
Royce_143,클라우드 뱅크... 난 절대로... 이 얼마나 괴상한가... 이 얼마나...
Royce_144,"아냐, 이럴 순 없어, 이렇게 사라질 순 없어, 제발 가지 마, 제바아아알 --"
Royce_152,트랜지스터... 이 중 하나만 왕복 티켓을 끊을 수 있어.
Royce_153,그걸 네가 가질지 내가 가질지 보자고.
Royce_154,준비됐어?
Royce_155,"자, 어서 와."
Royce_156,"마지막 기회야, 내가 보기엔."
Royce_157,"그거, 잘했어."
Royce_158,"어떻게 하고 있는 거야, 레드... 내 마음을 읽고 있니...?"
Royce_159,이건 그랜트의 몫.
Royce_160,이건 애셔의 몫.
Royce_161,이건 시빌의 몫.
Royce_162,마음을 비워. 마음을 비워. 이 길밖에 없어. 이 길밖엔 없어.
Royce_163,이거 정말 내가 원했던 대로 안풀리는구나.
Royce_164,그아아악...!
Royce_41i,하지만 간혹가다 난 무엇이 그 안에 있는지 궁금해했어...
