ID,Line
Sandbox_166,마지막 라운드.
Sandbox_167,최종 라운드.
Sandbox_168,이게 마지막 웨이브야.
Sandbox_169,거의 다 왔어.
Sandbox_170,우승자가 나왔네!
Sandbox_171,관중들이 포효합니다.
Sandbox_172,전부 다 끝장내버렸어.
Sandbox_173,우리가 해냈어.
Sandbox_174,매우 고요해...
Sandbox_175,연습 해 볼래?
Sandbox_176,여긴 연습 삼아 다시 올 수도 있어.
Sandbox_177,네가 가진 걸 보자.
Sandbox_178,우리가 뭘 더 할 수 있는지 보자.
Sandbox_179,우리만의 작은 모래 상자.
Sandbox_180,새로운 세계 신기록입니다!
Sandbox_181,훌륭한 모습이야.
Sandbox_182,바로 그거야.
Sandbox_183,분명히 넌 더 잘할 수 있어.
Sandbox_184,"나쁘지 않아, 나쁘지 않아."
Sandbox_186,"여기 계속 있을래, 아니면 돌아갈까?"
Sandbox_187,더 연습하고 싶어? 아니면 어쩔까?
Sandbox_188,그럼 이걸로 끝.
Sandbox_189,"뭐, 꽤 재밌었어."
Sandbox_190,벌써 다 됐어?
Sandbox_192,"방금 너도 느꼈지, 맞아?"
Sandbox_193,"이게 우리를 상대로 칼을 꺼낸다면, 우리도 똑같이 해줘야지."
Sandbox_194,저 문이 계속 닫혀있을 거로 생각해?
Sandbox_195,우리 계속 이 지점으로 돌아오고 있어...
Sandbox_196,"널 시험하고 있었다면, 널 보내줬겠지."
Sandbox_197,집으로 돌아오는 건 좋은 거야...
Sandbox_198,드디어 사생활을 조금이나마 즐길 수 있게 되었네.
Sandbox_199,조용하네. 대부분 문들이 단단히 닫혀있어.
Sandbox_200,문들... 닫혔어.
Sandbox_201,요새 혼자만의 시간을 위해 가끔 하곤 하는 것들이지.
Sandbox_202,"글쎄, 난 벌써 가만히 못 있겠는데, 너는 어때?"
Sandbox_204,이제서야 여기서 조금 쉴 수 있겠는데.
Sandbox_207,문 몇 개가 더 열렸어.
Sandbox_208,우리가 저것들을 닫는 건 어떨까?
Sandbox_209,한 번 더 해보자.
Sandbox_210,"첫 번째 문이라 이거지, 좋았어."
Sandbox_211,아예 닫아버리자.
Sandbox_212,준비되면 말해.
Sandbox_213,"제자리에, 준비하시고..."
Sandbox_214,출발할 시간이야.
Sandbox_215,출발.
Sandbox_216,움직여야 해.
Sandbox_217,"열, 아홉, 여덟..."
Sandbox_218,엄청나게 잘해야만 해.
Sandbox_219,천만에.
Sandbox_220,기록을 넘지 못했어.
Sandbox_221,마음속으론 이긴 거나 다름없어...!
Sandbox_222,이미 제한시간이 지났어...
Sandbox_224,시간이 몽땅 어디로 간 거지...
Sandbox_225,그걸로 마지막이야.
Sandbox_226,"네, 또 모래랍니다."
Sandbox_227,"뭔가 바뀌었는걸, 기술을 사용해 봐..."
Sandbox_228,뭔가 좋아졌어?
Sandbox_229,"이런, 수건을가져오는 걸 깜빡 했네."
Sandbox_230,그냥 저것들을 물리쳐!
Sandbox_231,가까이 오지 못하게 할 시간이야.
Sandbox_232,저기 파도가 밀려온다...
Sandbox_233,계속 기다려...
Sandbox_234,"어서, 어서, 어서..."
Sandbox_235,조금만 더 기다리고 있어봐...
Sandbox_236,멈췄어. 우리가 이겼어.
Sandbox_237,끌끌끌! 다 끝났어.
Sandbox_238,이제 안심이야.
Sandbox_239,한 번 더 해볼래?
Sandbox_240,언제든지 다시 할 수 있으니깐.
Sandbox_241,좀 과하게 하긴 했지.
Sandbox_242,그래서 내가 이 문장을 끝마칠 즈음엔...
Sandbox_243,...이미 상황 종료일 거야!
Sandbox_244,내가 보기엔 저 녀석들이 박살이 날 때는 바로...
Sandbox_245,...지금이야.
Sandbox_246,그냥 튕겨버렸는데.
Sandbox_247,너 좀 빠른데.
Sandbox_248,"좋았어, 컷!"
Sandbox_249,"흠, 별론데."
Sandbox_250,"그거, 다시 한 번만 더 해보자."
Sandbox_251,"어, 전혀 아니야."
Sandbox_252,네 번째 문을 열 시간이야.
Sandbox_253,이 문을 영원히 닫아버리자고.
Sandbox_254,"예열시키고, 쓸어버려..."
Sandbox_255,웨이브 몇 개는 그냥 쪼개버리자.
Sandbox_256,우린 이 안에 많은 노력을 들여서 왔어.
Sandbox_257,와서 가져가 봐...
Sandbox_258,"너희들, 지금 나와도 돼..."
Sandbox_259,진짜 마지막 웨이브야.
Sandbox_260,"마지막이야, 계속 해..."
Sandbox_261,"좋아, 이걸로 끝이군."
Sandbox_262,끝끝내 충분히 가져갔네.
Sandbox_263,네가 해냈어...
Sandbox_264,"넌 최고야, 내가 더 무슨 말을 하겠어."
Sandbox_265,저것들이 우리 기력을 꽤 소모시켰는걸.
Sandbox_272,"괜찮아, 괜찮아."
Sandbox_273,계속 이런 식으로만 하자.
Sandbox_274,"나 지금 들뜬 것 같은데, 너도 흥분되니?"
Sandbox_275,이번 라운드엔 누가 나올까.
Sandbox_276,"저길 봐, 그 녀석들이야."
Sandbox_277,쉬지 않고 움직이네...
Sandbox_278,"다음 라운드, 빨리 다음으로."
Sandbox_279,계속 오게 내버려 둬.
Sandbox_280,"가자, 어서."
Sandbox_281,다음 순서는... 이것들.
Sandbox_282,몇 라운드 안 남았어.
Sandbox_283,"다 끝났어, 다 끝났어."
Sandbox_284,거의 다 왔어.
Sandbox_285,그걸 저들에게 줘.
Sandbox_286,뭐가 나왔지.
Sandbox_287,조금 더 작업해 볼까.
Sandbox_288,"좋아, 좋아."
Sandbox_289,비축해 놔.
Sandbox_290,운 좋은 것 보소.
Sandbox_291,바로 우리가 원했던 거야.
Sandbox_292,"얻거나, 잃거나. 알지?"
Sandbox_293,다다익선이라고.
Sandbox_294,뭐가 나왔는지 봐.
Sandbox_295,"저거, 네가 원했던 거 맞아?"
Sandbox_296,새로운 상품이 들어왔네...
Sandbox_297,만족스럽진 않지만 참을만하네.
Sandbox_298,여기엔 뭔가 의미가 있어.
Sandbox_299,안에 가둬버려.
Sandbox_300,가짜야. 진짜처럼 보이긴 하지만.
Sandbox_301,너를 위한 샌드백이야.
Sandbox_302,저것들이 우리에게 뭘 더 던질까...
Sandbox_303,"이 흉내쟁이 녀석, 어딨는 거야..."
Sandbox_304,네 왕좌를 지킬 시간이다.
Sandbox_305,"누굴 닮았는데... 흠, 너구나."
Sandbox_306,거울을 보는 것 같네...
Sandbox_307,"자, 저기 흉내쟁이가 온다."
Sandbox_308,네 요령을 알고 있어...
Sandbox_309,조금만 더 그렇게 해!
Sandbox_310,"저 녀석, 점점 약해지고 있어."
Sandbox_311,그녀를 쓰러뜨렸군.
Sandbox_312,앉아.
Sandbox_313,찾았다.
Sandbox_314,"쳤다, 네가 이제 술래야."
Sandbox_315,그녀를 계속 귀찮게 해버려.
Sandbox_316,아직 끝난 건 아니야.
Sandbox_317,쓰러질락 말락 하는데.
Sandbox_318,아직도 강하네.
Sandbox_319,저 흉내쟁이를 쓰러뜨려 버려.
Sandbox_320,매치 포인트.
Sandbox_321,그녀를 잡았네.
Sandbox_322,이제 넌 너 혼자뿐이야.
Sandbox_323,대타를 용납하지 않지.
Sandbox_324,"그래, 그 느낌이야."
Sandbox_325,삼 판 이 선승제?
Sandbox_326,난 다시 붙고 싶은걸...
Sandbox_327,방금 완전 프로 같았어.
Sandbox_328,문은 닫혀 있어야지.
Sandbox_329,넌 통과한 것 같은데.
Sandbox_330,거기서 뭔가 배운 게 있는 것 같아.
Sandbox_331,그리고 다시 돌아왔네.
Sandbox_332,"더 나빠질 수도 있었지, 안 그래?"
Sandbox_333,다른 쪽은 끝났어.
Sandbox_334,꽤 힘들었어.
Sandbox_335,"문이 전부 닫혀버렸어. 이제 뭘 해야 하지, 레드?"
