ID,Line
Welcome01_337,"저기, 레드...!"
Welcome01_338,너 아직 거기 있구나. 넌 괜찮아.
Welcome01_341,...오.
Welcome01_342,누가 물어보면 그냥 스스로 열렸다고 해...
Welcome01_343,"그래, 동쪽으로 난 샛길. 저쪽으로."
Welcome01_344,우리가 탈 것을 얻을 수 있는 장소가 생각났어.
Welcome01_346,이건 원래 여기 있지 않았는데.
Welcome01_347,"이런, 이 남자는 누구야..."
Welcome01_348,...멍청한 놈.
Welcome01_349,한 블록만 더 가자. 너에게 보여주고 싶은 게 있어...
Welcome01_353,
Welcome01_356,잠깐만...
Welcome01_357,
Welcome01_373,어. 그래.
Welcome01_374,저곳으로 나가면 출구야.
Welcome01_380,"좋아. 동부 64번 진입로에서 다섯 블록 내려가서, 두 번째에서 우회전해. 절대로 좌회전을 하면 안 돼."
Welcome01_381,그리고... 태워줘서 고마워.
Welcome01_383,
Welcome01_384,우린 아직 여기 있어.
Welcome01_396,
Welcome01_398, '프로세스' 가... 점점 퍼지고 있어.
Welcome01_404,"저 녀석, 깨어있을까?"
Welcome01_406,"오, 이런."
Welcome01_407,어린 레이디가 널 위해 여기까지 납셨는걸...
Welcome01_409,"오, 안돼..."
Welcome01_410,
Welcome01_412,이곳에서 무슨 일이 일어난 걸까.
Welcome01_415,아무 일도 없잖아. 이젠 뭘 할까.
Welcome01_416,"어... 여기선 혼자 가야 할 것 같아, 레드."
Welcome01_417,
Welcome01_418,
Welcome01_419,
Welcome01_420,
Welcome01_421,"오, 엄청난 밤이었어."
Welcome01_422,
Welcome01_423,
Welcome01_424,우리가 어디를 가든 '프로세스' 가 나타나고 있어.
Welcome01_425,
Welcome01_426,이봐--
Welcome01_427,
Welcome01_428,뭔가 일어났어. 바로 이곳에서.
Welcome01_429,
Welcome01_430,
Welcome01_431,
Welcome01_432,한 번 더 시도해볼래?
Welcome01_433,"그래, 이래야 맛이 나지."
Welcome01_434,오케이. 저기에... 잠깐만.
Welcome01_435,"뒤로, 뒤로 물러서. 뒤로, 뒤로."
Welcome01_436,그들은 우리가 남기를 원해.
Welcome01_437,"네가 편한 곳으로 가, 알겠지?"
Welcome01_438,꽤 빠른걸.
Welcome01_439,"그들은 모두 사라졌지만, 그건 이 블록 전체도 똑같아."
Welcome01_440,"그래, 좋은 리액션이었어."
Welcome01_441,이 남자를 알고 있었던 것 같은데...
Welcome01_442,안녕. 너 좌회전했구나.
Welcome01_443,우리가 마을을 돌아서 갈거라고 생각했어.
Welcome01_444,우리 그곳으로 돌아가는거야?
Welcome01_445,그것들을 만났구나. 유머감각이라고는 눈 씻고 찾아봐도 없는 놈들이지.
Welcome01_447,"놈들이 널 추적해서, 제거해 버리고, 나에게 남은 모든 것을 빼앗아 갈 거야."
Welcome01_454,"허, 그래..."
Welcome01_456,"워, 이봐."
Welcome01_457,거기.
Welcome01_458,좋아.
Welcome01_459,그래.
Welcome01_460,와우...
Welcome01_461,휘유...
Welcome01_462,오...
Welcome01_467,"그래, 간다."
Welcome01_470,그들이 결코 참고 있진 않을 거야.
Welcome01_471,"그냥 여기 있을 순 없어, 레드."
Welcome01_472,작은 도움이 필요하니?
Welcome01_473,내가 수영을 할 줄 안다고 생각하진 않는데...
Welcome01_474,뭐.
Welcome01_475,"초조해하지 말고, 뭔가 해 보라고? ...그래."
Welcome01_478,아직도 너무 가까운걸. 우린 저기서 최대한 멀어져야해.
Welcome01_479,가능한 한 빨리.
Welcome01_481,저 광경을 봐.
Welcome01_488,
Welcome01_489,그녀는 따라오는걸 원해.
Welcome01_490,이건 아마도 이런 의미일거야...
Welcome01_491,그녀를 이용할 수 있겠어.
Welcome01_492,"살아있는 활력소네, 응."
Welcome01_493,"교차로가, 어디 보자..."
Welcome01_494,바로 동쪽으로 가고 싶지만 잠시 한 번 둘러보자.
Welcome01_495,우린 동쪽으로 계속 가야 돼.
Welcome01_496,
Welcome01_498,충돌이 이번 철부터 일어날 것이라고 얘기하는걸 들었어.
Welcome01_501,여긴 아무것도 남아있지 않아.
Welcome01_502,
Welcome01_503,
Welcome01_504,사본들이 진짜 거래를 한다는걸 잊어버려.
Welcome01_505,셀의 상태가 안좋아졌네.
Welcome01_506,징그러워.
Welcome01_507,
Welcome01_509,그가 따라오고 있어.
Welcome01_511,"음, 그 바이크에 대해서 말이야."
Welcome01_514,여긴 아무도 없네.
Welcome01_515,"어이, 그래 이제 됐네."
Welcome01_516,원-투 펀치!
Welcome01_517,아름다워.
Welcome01_518,대박.
Welcome01_519,깔끔했어.
Welcome01_520,이게 무슨 뜻인지 알겠어...?
Welcome01_521,"그러고 있어, 저기 뭔가 있다."
Welcome01_522,"그 안에 가만히 있어, 레드."
Welcome01_523,다시 저 캐머라타의 2비트 쓰레기를 향해서.
Welcome01_526,
Welcome01_527,내가 가진걸 봐.
Welcome01_528,이건 이제 네거야.
Welcome01_529,이걸 받아.
Welcome01_530,"어서, 레드..."
Welcome01_531,빠져나갈 수가 없어...
Welcome01_532,"어서, 한 방 날려 봐!"
Welcome01_533,그녀의 흔적이 사라졌어. 아마 그녀와 대화할 수 있을 것 같아.
Welcome01_534,"클라우드 뱅크 패션 위크는 열리지 않는건가, 하."
Welcome01_535,우리를 보내주지 않는데.
Welcome01_536,"저기, 플라자 끝에. 네 얼굴이 걸려 있네..."
Welcome01_537,"레드, 미안해."
Welcome01_538,난 그들을 멈출 수 없었어.
Welcome01_539,그들이 네 목소리를 앗아가기 전에.
Welcome01_540,"글쎄, 우리도 그들의 것들을 가져왔어."
Welcome01_542,더 이상 아무도 피해를 입지 않을 거야.
Welcome01_543,너와 내가 그걸 확실하게 하겠지.
Welcome01_544,"이봐, 그냥 가자."
Welcome01_545,그들은 널 제거하려고 그녀를 보냈어.
Welcome01_546,그녀가 우리를 속이려고 하는건가?
Welcome01_547,이봐요 아저씨... 혹시 저 문 뒤편에 뭐가 있는지 알려줄 수 있을까요?
Welcome01_548,저걸 봐...
Welcome01_550,"이봐, 너 어디에..."
Welcome01_551,오. 과연. 하.
Welcome01_552,뭐라고...?
Welcome01_553,그가 온다..!
Welcome01_554,여긴 아무것도 없어.
Welcome01_556,잠시만.
Welcome01_558,아직 아니야.
Welcome01_559,거의 다 됐어.
Welcome01_560,아직 충전 중.
Welcome01_561,제기랄.
Welcome01_562,"오, 어서."
Welcome01_563,아직 기다려...!
Welcome01_564,또 누구 남았어?
Welcome01_565,하나 남았어.
Welcome01_566,"좋아, 끝났네."
Welcome01_567,좋아.
Welcome01_569,"하, 직접적으로 접촉을 하는군?"
Welcome01_570,뭔가 보여?
Welcome01_572,따르릉.
Welcome01_573,너 괜찮아?
Welcome01_576,그에게서 떨어져.
Welcome01_579,너 아직 들리니?
Welcome01_580,"뭐가 일어나고 있는 거야, 저기요?"
Welcome01_581,"비가 오면 좋겠는데, 투표지에는 있지도 않네..."
Welcome01_582,이번엔 따뜻하고 맑은 날씨가 이겼네...
Welcome01_583,부드럽고 공격적이지 않은...
Welcome01_584,이번엔 사흘동안 열리는건가...?
Welcome01_585,"그래, 넌 통과."
Welcome01_587,조심해.
Welcome01_588,조심해.
Welcome01_590,이 정도야 문제 없지.
Welcome01_591,그녀는 화가 났어.
Welcome01_592,뭔가 더 있는지 보자.
Welcome01_593,드디어!
Welcome01_594,내가 봤을 때 저 사람은...
Welcome01_595,"저기 모일 씨, 거기 계세요?"
Welcome01_596,"그 사람이야, 좋았어. 그런데 잘 들리지 않는걸."
Welcome01_597,흥미로운걸.
Welcome01_598,그들이 전부 다 깔끔하게 치워버렸어.
Welcome01_599,여기서 나가자.
Welcome01_600,이번엔 조각 구름들이 길게 나부끼네.
Welcome01_602,"따뜻하고 맑은 날씨는, 2위로군..."
Welcome01_604,효과 없어.
Welcome01_605,이제야 잘 하네.
Welcome01_606,준비!
Welcome01_608,멋진 밤인걸. 네가 다치지 않았으니 다행이야.
Welcome01_609,우리가 가진 최악의 문제게 평범한 찢어진 드레스였다면 좋겠어.
Welcome01_610,캐머라타. 우리를 이미 찾았어.
Welcome01_611,우린 각자 마을의 끝에 있어. 백 블록은 떨어져 있을걸.
Welcome01_612,그녀가 반갑다고 하네. 이름은 릴리안이야.
Welcome01_613,그들이 우리를 추적하고 있어.
Welcome01_614,퇴로를 차단당했어.
Welcome01_615,"그래, 어서 해 봐. 터프가이 씨."
Welcome01_616,갱단이 전부 여기 모인 것 같은데.
Welcome01_617,"그래, 내년을 기약하자..."
Welcome01_619,우리를 벌써 찾았어.
Welcome01_620,"...정말 미안해, 레드."
Welcome01_621,그들이 네 목소리를 가져갔어.
Welcome01_622,난 그들을 멈출 수 없었어.
Welcome01_623,어... 우리도 똑같이 쟤들 것을 가져오긴 했지.
Welcome01_624,"이봐, 그냥 가자."
Welcome01_625,"어서, 그냥 가."
Welcome01_626,그냥... 그러자.
